都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,title,名称_カナ,種別,住所,方書,lat,lng,アクセス方法,駐車場情報,電話番号,内線番号,FAX番号,法人番号,団体名,認可等年月日,収容定員,受入年齢,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,一時預かりの有無,URL,備考
270008,,大阪府,,岸部敬愛幼稚園,キシベケイアイヨウチエン,,大阪府吹田市岸部北1-15-8,,34.780811,135.528488,,,06-6387-9836,,,,敬愛学園,,,,,,,,,,
270008,,大阪府,,白ばら幼稚園,シロバラヨウチエン,,大阪府高槻市土橋町1-33,,34.841034,135.619522,,,072-674-0423,,,,森田学園,,,,,,,,,,
270008,,大阪府,,高槻わかば幼稚園,タカツキワカバヨウチエン,,大阪府高槻市柳川町1-7-14,,34.825157,135.592484,,,072-696-3261,,,,わかば学園,,,,,,,,,,
270008,,大阪府,,青い鳥幼稚園,アオイトリヨウチエン,,大阪府高槻市天神町2-8-18,,34.857006,135.616486,,,072-685-0868,,,,高槻田中学園,,,,,,,,,,
270008,,大阪府,,のびてゆく幼稚園,ノビテユクヨウチエン,,大阪府高槻市黄金の里1-3-1,,34.873234,135.595154,,,072-687-8815,,,,公文学園,,,,,,,,,,
270008,,大阪府,,桜ヶ丘幼稚園,サクラガオカヨウチエン,,大阪府高槻市桜ヶ丘北町11-17,,34.838074,135.596664,,,072-696-0123,,,,村田学園,,,,,,,,,,
270008,,大阪府,,高槻マリア・インマクラダ幼稚園,タカツキマリアインマクラダヨウチエン,,大阪府高槻市野見町2-15,,34.846226,135.620941,,,072-675-1278,,,,マリア学院,,,,,,,,,,
270008,,大阪府,,大阪体育大学浪商幼稚園,オオサカタイイクダイガクナミショウヨウチエン,,大阪府茨木市学園町1-1,,34.816753,135.589386,,,072-634-3141,,,,浪商学園,,,,,,,,,,
270008,,大阪府,,茨木東邦幼稚園,イバラキトウホウヨウチエン,,大阪府茨木市橋の内2-10-2,,34.823833,135.584503,,,072-634-0731,,,,東邦学園,,,,,,,,,,
270008,,大阪府,,鮎川幼稚園,アユカワヨウチエン,,大阪府茨木市鮎川3-3-24,,34.819836,135.594543,,,072-634-5452,,,,鮎川学園,,,,,,,,,,
270008,,大阪府,,春日幼稚園,カスガヨウチエン,,大阪府茨木市下穂積3-7-29,,34.814766,135.553726,,,072-622-4601,,,,穂積学園,,,,,,,,,,
270008,,大阪府,,郡山敬愛幼稚園,コオリヤマケイアイヨウチエン,,大阪府茨木市新郡山2-30-5,,34.831577,135.543747,,,072-641-1100,,,,清和学園,,,,,,,,,,
270008,,大阪府,,茨木みのり幼稚園,イバラキミノリヨウチエン,,大阪府茨木市水尾3-1-41,,34.803585,135.57225,,,072-632-2771,,,,茨木学園,,,,,,,,,,
270008,,大阪府,,安威幼稚園,アイヨウチエン,,大阪府茨木市南安威2-3-23,,34.842968,135.562515,,,072-643-4642,,,,清水学園,,,,,,,,,,
270008,,大阪府,,サニー幼稚園,サニ－ヨウチエン,,大阪府茨木市山手台3-31-19,,34.86261,135.551559,,,072-649-5152,,,,茨木若竹学園,,,,,,,,,,
270008,,大阪府,,りんでん幼稚園,リンデンヨウチエン,,大阪府茨木市白川1-11-1,,34.817101,135.598709,,,072-633-1212,,,,りんでん学園,,,,,,,,,,
270008,,大阪府,,学校法人天王学園幼稚園,ガッコウホウジンテンノウガクエンヨウチエン,,大阪府茨木市大正町3-15,,34.79438,135.560944,,,072-635-4000,,,,天王学園,,,,,,,,,,
270008,,大阪府,,彩都敬愛幼稚園,サイトケイアイヨウチエン,,大阪府茨木市彩都あさぎ5-7-4,,34.852554,135.529144,,,072-640-1212,,,,清和学園,,,,,,,,,,
270008,,大阪府,,かおり幼稚園,カオリヨウチエン,,大阪府摂津市正雀1-4-1,,34.777843,135.549927,,,06-6381-5995,,,,薫英学園,,,,,,,,,,
270008,,大阪府,,三島幼稚園,ミシマヨウチエン,,大阪府摂津市千里丘東2-2-6,,34.788811,135.553879,,,072-623-0237,,,,三島学園,,,,,,,,,,
270008,,大阪府,,摂津ひかり幼稚園,セツツヒカリヨウチエン,,大阪府摂津市鳥飼八防2-6-11,,34.770256,135.573883,,,072-654-1711,,,,成晃学院,,,,,,,,,,
270008,,大阪府,,山崎幼稚園,ヤマザキヨウチエン,,大阪府三島郡島本町山崎5-3-1,,34.893703,135.677246,,,075-961-3341,,,,山崎学園,,,,,,,,,,
270008,,大阪府,,早苗幼稚園,サナエヨウチエン,,大阪府守口市早苗町6-9,,34.732838,135.562027,,,06-6991-2595,,,,吉川学園,,,,,,,,,,
270008,,大阪府,,守口幼稚園,モリグチヨウチエン,,大阪府守口市緑町8-6,,34.734253,135.555771,,,06-6992-0109,,,,大阪集成学園,,,,,,,,,,
270008,,大阪府,,明善幼稚園,ミヨウゼンヨウチエン,,大阪府枚方市藤阪元町2-8-3,,34.818439,135.7005,,,072-851-2551,,,,明善学園,,,,,,,,,,
270008,,大阪府,,敬応学園幼稚園,ケイオウガクエンヨウチエン,,大阪府枚方市田口2-16-5,,34.828068,135.679352,,,072-847-9291,,,,敬応学園,,,,,,,,,,
270008,,大阪府,,春日東野幼稚園,カスガヒガシノヨウチエン,,大阪府枚方市春日北町4-20-1,,34.803772,135.688492,,,072-858-2006,,,,谷野学園,,,,,,,,,,
270008,,大阪府,,東香里丘幼稚園,ヒガシコウリガオカヨウチエン,,大阪府枚方市釈尊寺町25-27,,34.791718,135.665451,,,072-853-5665,,,,寺西学園,,,,,,,,,,
270008,,大阪府,,くずは青葉幼稚園,クズハアオバヨウチエン,,大阪府枚方市北楠葉町38-1,,34.87064,135.685349,,,072-857-8221,,,,山口学園,,,,,,,,,,
270008,,大阪府,,長尾幼稚園,ナガオヨウチエン,,大阪府枚方市長尾東町1-48-23,,34.822567,135.720886,,,072-858-5882,,,,長尾学園,,,,,,,,,,
270008,,大阪府,,楠京阪幼稚園,クスノキケイハンヨウチエン,,大阪府枚方市宮ﾉ阪4-50-1,,34.809784,135.659088,,,072-847-1350,,,,城地学園,,,,,,,,,,
270008,,大阪府,,浄幼稚園,キヨシヨウチエン,,大阪府枚方市中宮東之町4-22,,34.819424,135.664902,,,072-840-1814,,,,光寿学園,,,,,,,,,,
270008,,大阪府,,牧野幼稚園,マキノヨウチエン,,大阪府枚方市牧野阪2-19-21,,34.841595,135.665787,,,072-857-7227,,,,牧野学園,,,,,,,,,,
270008,,大阪府,,寝屋川幼稚園,ネヤガワヨウチエン,,大阪府寝屋川市大利町32-33,,34.767151,135.61615,,,072-829-4152,,,,池峯学園,,,,,,,,,,
270008,,大阪府,,恵愛幼稚園,ケイアイヨウチエン,,大阪府寝屋川市田井町24-5,,34.77763,135.628708,,,072-831-1308,,,,桜井学園,,,,,,,,,,
270008,,大阪府,,太秦幼稚園,ウズマサヨウチエン,,大阪府寝屋川市高宮あさひ丘2-2,,34.759384,135.636841,,,072-822-2280,,,,京新学園,,,,,,,,,,
270008,,大阪府,,三井中央幼稚園,ミイチユウオウヨウチエン,,大阪府寝屋川市三井ヶ丘2-5-3,,34.770824,135.644211,,,072-823-6300,,,,京新学園,,,,,,,,,,
270008,,大阪府,,成田幼稚園,ナリタヨウチエン,,大阪府寝屋川市成田町10-8,,34.779499,135.640594,,,072-833-2028,,,,成田山学園,,,,,,,,,,
270008,,大阪府,,四條畷学園大学附属幼稚園,シジヨウナワテガクエンダイガクフゾクヨウチエン,,大阪府大東市学園町6-45,,34.730564,135.6409,,,072-876-1321,,,,四條畷学園,,,,,,,,,,
270008,,大阪府,,大東中央幼稚園,ダイトウチユウオウヨウチエン,,大阪府大東市赤井1-2-1,,34.709583,135.619827,,,072-872-8071,,,,大東中央学園,,,,,,,,,,
270008,,大阪府,,大阪ひがし幼稚園,オオサカヒガシヨウチエン,,大阪府門真市三ﾂ島3-12-28,,34.714046,135.59491,,,072-881-5656,,,,大阪東学園,,,,,,,,,,
270008,,大阪府,,さくら幼稚園,サクラヨウチエン,,大阪府門真市千石東町10-10,,34.724262,135.610764,,,072-884-3688,,,,江畑学園,,,,,,,,,,
270008,,大阪府,,門真めぐみ幼稚園,カドマメグミヨウチエン,,大阪府門真市四宮3-10-24,,34.735035,135.615173,,,072-882-0071,,,,門真めぐみ学園,,,,,,,,,,
270008,,大阪府,,すずらん幼稚園,スズランヨウチエン,,大阪府門真市上島町17-32,,34.742981,135.609421,,,072-884-3456,,,,江畑学園,,,,,,,,,,
270008,,大阪府,,大阪愛徳幼稚園,オオサカアイトクヨウチエン,,大阪府門真市元町5-27,,34.739033,135.581268,,,06-6908-2266,,,,大阪愛徳学園,,,,,,,,,,
270008,,大阪府,,忍が丘幼稚園,シノブガオカヨウチエン,,大阪府四條畷市清滝526,,34.738827,135.647949,,,072-878-0408,,,,大柴学園,,,,,,,,,,
270008,,大阪府,,交野幼稚園,カタノヨウチエン,,大阪府交野市郡津5-2-5,,34.793549,135.670959,,,072-891-2333,,,,寺西学園,,,,,,,,,,
270008,,大阪府,,ほしだ幼稚園,ホシダヨウチエン,,大阪府交野市妙見坂7-2-2,,34.762783,135.678055,,,072-891-3856,,,,冨田学園,,,,,,,,,,
270008,,大阪府,,高岡幼稚園,タカオカヨウチエン,,大阪府交野市星田7-26-10,,34.763313,135.664902,,,072-892-2320,,,,高岡学園,,,,,,,,,,
270008,,大阪府,,開智幼稚園,カイチヨウチエン,,大阪府交野市森北1-9-1,,34.77813,135.683014,,,072-892-3488,,,,だいもん学園,,,,,,,,,,
270008,,大阪府,,徳庵愛和幼稚園,トクアンアイワヨウチエン,,大阪府東大阪市稲田上町1-9-20,,34.692104,135.583008,,,06-6745-7806,,,,徳庵学園,,,,,,,,,,
270008,,大阪府,,大阪樟蔭女子大学附属幼稚園,オオサカシヨウインジヨシダイガクフゾクヨウチエン,,大阪府東大阪市菱屋西3-3-7,,34.663239,135.579254,,,06-6723-8189,,,,樟蔭学園,,,,,,,,,,
270008,,大阪府,,西堤幼稚園,ニシヅツミヨウチエン,,大阪府東大阪市西堤本通西3-8-16,,34.677353,135.578018,,,06-6781-7820,,,,西堤学園,,,,,,,,,,
270008,,大阪府,,東大阪大学附属幼稚園,ヒガシオオサカダイガクフゾクヨウチエン,,大阪府東大阪市西堤学園町3-1-1,,34.674828,135.580933,,,06-6788-8100,,,,村上学園,,,,,,,,,,
270008,,大阪府,,進修第二幼稚園,シンシユウダイニヨウチエン,,大阪府東大阪市荒川1-7-12,,34.661892,135.568024,,,06-6721-8224,,,,進修学園,,,,,,,,,,
270008,,大阪府,,大阪商業大学附属幼稚園,オオサカシヨウギヨウダイガクフゾクヨウチエン,,大阪府東大阪市御厨南1-2-39,,34.66539,135.587189,,,06-6782-1600,,,,谷岡学園,,,,,,,,,,
270008,,大阪府,,四葉幼稚園,ヨツバヨウチエン,,大阪府東大阪市桜町2-17,,34.66647,135.633194,,,072-982-4875,,,,四葉学園,,,,,,,,,,
270008,,大阪府,,森河内幼稚園,モリガワチヨウチエン,,大阪府東大阪市森河内東1-28-20,,34.682228,135.567856,,,06-6783-6345,,,,龍華学園,,,,,,,,,,
270008,,大阪府,,白鳩幼稚園,シロハトヨウチエン,,大阪府八尾市末広町2-8-23,,34.633106,135.592697,,,072-923-0555,,,,久宝文化学院,,,,,,,,,,
270008,,大阪府,,美和幼稚園,ミワヨウチエン,,大阪府松原市東新町1-17-66,,34.58268,135.540268,,,072-333-1775,,,,天美学園,,,,,,,,,,
270008,,大阪府,,木の実幼稚園,コノミヨウチエン,,大阪府松原市天美北3-10-18,,34.5947,135.540314,,,072-337-1580,,,,今川学園,,,,,,,,,,
270008,,大阪府,,星の光幼稚園,ホシノヒカリヨウチエン,,大阪府松原市一津屋6-12-5,,34.583492,135.573593,,,072-336-9981,,,,大阪聖心学院,,,,,,,,,,
270008,,大阪府,,第二白鳩幼稚園,ダイニシロハトヨウチエン,,大阪府柏原市大県1-9-14,,34.586586,135.626541,,,072-971-0555,,,,久宝文化学院,,,,,,,,,,
270008,,大阪府,,ピーエル学園幼稚園,ピ－エルガクエンヨウチエン,,大阪府富田林市大字喜志2055,,34.522827,135.600693,,,0721-24-5135,,,,ピーエル学園,,,,,,,,,,
270008,,大阪府,,大阪芸術大学附属金剛幼稚園,オオサカゲイジユツダイガクフゾクコンゴウヨウチエン,,大阪府富田林市久野喜台2-6-1,,34.497356,135.563416,,,0721-29-1402,,,,塚本学院,,,,,,,,,,
270008,,大阪府,,しろがね幼稚園,シロガネヨウチエン,,大阪府富田林市錦織東1-18-13,,34.487934,135.590378,,,0721-25-7600,,,,富田林学園,,,,,,,,,,
270008,,大阪府,,東金剛幼稚園,ヒガシコンゴウヨウチエン,,大阪府富田林市向陽台2-24-4,,34.506199,135.580658,,,0721-28-0330,,,,竹田学園,,,,,,,,,,
270008,,大阪府,,平成幼稚園,ヘイセイヨウチエン,,大阪府富田林市小金台1-14-26,,34.497749,135.583023,,,0721-28-2220,,,,大橋学園,,,,,,,,,,
270008,,大阪府,,錦渓幼稚園,キンケイヨウチエン,,大阪府河内長野市古野町12-1,,34.454941,135.574036,,,0721-53-3170,,,,極楽寺学園,,,,,,,,,,
270008,,大阪府,,白鳩羽曳野幼稚園,シロハトハビキノヨウチエン,,大阪府羽曳野市羽曳ヶ丘3-5-14,,34.454941,135.574036,,,072-957-0555,,,,久宝文化学院,,,,,,,,,,
270008,,大阪府,,金岡二葉幼稚園,カナオカフタバヨウチエン,,大阪府堺市北区新金岡町1-3,,34.567074,135.510376,,,072-251-3634,,,,二葉学園,,,,,,,,,,
270008,,大阪府,,堺東幼稚園,サカイヒガシヨウチエン,,大阪府堺市堺区五月町5-23,,34.570877,135.483948,,,072-238-9561,,,,堺東学園,,,,,,,,,,
270008,,大阪府,,新金岡幼稚園,シンカナオカヨウチエン,,大阪府堺市北区新金岡町2-5-2,,34.570194,135.515396,,,072-252-0668,,,,杉本学園,,,,,,,,,,
270008,,大阪府,,中央幼稚園,チユウオウヨウチエン,,大阪府堺市北区新金岡町3-4,,34.571789,135.518463,,,072-251-2444,,,,後藤学園,,,,,,,,,,
270008,,大阪府,,光明幼稚園,ヒカリヨウチエン,,大阪府堺市北区新金岡町4-6,,34.566746,135.520737,,,072-251-3930,,,,光明学園,,,,,,,,,,
270008,,大阪府,,賢明学院幼稚園,ケンメイガクインヨウチエン,,大阪府堺市堺区霞ヶ丘町4-1-9,,34.552715,135.466537,,,072-241-5605,,,,賢明学院,,,,,,,,,,
270008,,大阪府,,はつしば学園幼稚園,ハツシバガクエンヨウチエン,,大阪府堺市東区日置荘西町2-42-1,,34.542812,135.533035,,,072-285-2882,,,,大阪初芝学園,,,,,,,,,,
270008,,大阪府,,暁幼稚園,アカツキヨウチエン,,大阪府堺市西区草部1601,,34.518059,135.461609,,,072-273-0300,,,,上田学園,,,,,,,,,,
270008,,大阪府,,宮山台幼稚園,ミヤヤマダイヨウチエン,,大阪府堺市南区宮山台4-4-1,,34.508984,135.495987,,,072-297-0290,,,,奥野学園,,,,,,,,,,
270008,,大阪府,,茶山台幼稚園,チヤヤマダイヨウチエン,,大阪府堺市南区茶山台2-6-1,,34.491184,135.515472,,,072-291-0608,,,,竹田学園,,,,,,,,,,
270008,,大阪府,,泉北光明幼稚園,センボクヒカリヨウチエン,,大阪府堺市南区高倉台4-2-1,,34.497421,135.527298,,,072-291-2509,,,,光明学園,,,,,,,,,,
270008,,大阪府,,槇塚幼稚園,マキヅカヨウチエン,,大阪府堺市南区槇塚台1-9,,34.484226,135.521713,,,072-291-2700,,,,吉川学園,,,,,,,,,,
270008,,大阪府,,子宝幼稚園,コダカラヨウチエン,,大阪府堺市西区上野芝向ヶ丘町6-15-6,,34.540421,135.483475,,,072-279-3618,,,,子宝学園,,,,,,,,,,
270008,,大阪府,,原山台幼稚園,ハラヤマダイヨウチエン,,大阪府堺市南区原山台4-4-1,,34.478752,135.494019,,,072-299-5110,,,,ふじ学園,,,,,,,,,,
270008,,大阪府,,香梅幼稚園,コウバイヨウチエン,,大阪府堺市南区庭代台2-6,,34.473045,135.496643,,,072-299-5000,,,,香梅学園,,,,,,,,,,
270008,,大阪府,,美木多幼稚園,ミキタヨウチエン,,大阪府堺市南区鴨谷台3-5-1,,34.471527,135.483002,,,072-296-0011,,,,鴨谷学園,,,,,,,,,,
270008,,大阪府,,太平寺幼稚園,タイヘイジヨウチエン,,大阪府堺市西区太平寺249-1,,34.508926,135.480469,,,072-298-6855,,,,北口学園,,,,,,,,,,
270008,,大阪府,,新ひのお台幼稚園,シンヒノオダイヨウチエン,,大阪府堺市南区新檜尾台4-19-1,,34.481468,135.478134,,,072-297-1228,,,,中井学園,,,,,,,,,,
270008,,大阪府,,浜寺太陽幼稚園,ハマデラタイヨウヨウチエン,,大阪府堺市西区浜寺石津町東5-8-25,,34.551826,135.453613,,,072-264-0340,,,,ひまわり学園,,,,,,,,,,
270008,,大阪府,,東百舌鳥幼稚園,ヒガシモズヨウチエン,,大阪府堺市中区土師町5-13-18,,34.540581,135.503296,,,072-236-3535,,,,樋口学園,,,,,,,,,,
270008,,大阪府,,長池昭和第二幼稚園,ナガイケシヨウワダイニヨウチエン,,大阪府堺市北区東浅香山町1-254,,34.582088,135.505219,,,072-252-0251,,,,臼井学園,,,,,,,,,,
270008,,大阪府,,大阪芸術大学附属泉北幼稚園,オオサカゲイジユツダイガクフゾクセンボクヨウチエン,,大阪府堺市南区御池台2-4-1,,34.466259,135.504868,,,072-298-7694,,,,塚本学院,,,,,,,,,,
270008,,大阪府,,宝珠学園幼稚園,ホウジユガクエンヨウチエン,,大阪府堺市堺区宿屋町東3-2-36,,34.581371,135.481583,,,072-228-2600,,,,宝珠学園,,,,,,,,,,
270008,,大阪府,,三宝幼稚園,サンポウヨウチエン,,大阪府堺市堺区三宝町4-236,,34.591923,135.474442,,,072-233-5380,,,,三宝学園,,,,,,,,,,
270008,,大阪府,,鳳幼稚園,オオトリヨウチエン,,大阪府堺市西区鳳中町５-156-3,,34.53326,135.45639,,,072-262-0033,,,,鴨谷学園,,,,,,,,,,
270008,,大阪府,,ひばり幼稚園,ヒバリヨウチエン,,大阪府和泉市寺田町2-2-2,,34.471176,135.433929,,,0725-41-4535,,,,清泉学園,,,,,,,,,,
270008,,大阪府,,和泉カトリック幼稚園,イズミカトリツクヨウチエン,,大阪府和泉市弥生町2-7-1,,34.47039,135.440781,,,0725-43-0807,,,,和泉マリア学園,,,,,,,,,,
270008,,大阪府,,双百合幼稚園,フタユリヨウチエン,,大阪府和泉市唐国町4-4-11,,34.450432,135.441589,,,0725-54-1770,,,,スピノラ学園,,,,,,,,,,
270008,,大阪府,,鶴山台国際幼稚園,ツルヤマダイコクサイヨウチエン,,大阪府和泉市鶴山台3-1-3,,34.502247,135.445892,,,0725-43-1888,,,,嶋田学園,,,,,,,,,,
270008,,大阪府,,聖ヶ岡幼稚園,ヒジリガオカヨウチエン,,大阪府和泉市太町133-1,,34.511024,135.442184,,,0725-41-0813,,,,日高学園,,,,,,,,,,
270008,,大阪府,,和泉緑ヶ丘幼稚園,イズミミドリガオカヨウチエン,,大阪府和泉市緑ヶ丘3-4-32,,34.445442,135.460938,,,0725-53-1261,,,,奥野学園,,,,,,,,,,
270008,,大阪府,,鶴山台明徳幼稚園,ツルヤマダイメイトクヨウチエン,,大阪府和泉市鶴山台1-17-1,,34.506969,135.451965,,,0725-45-2181,,,,嶋田学園,,,,,,,,,,
270008,,大阪府,,和泉幼稚園,イズミヨウチエン,,大阪府和泉市府中町6-2-38,,34.486568,135.427628,,,0725-45-0555,,,,和泉宮学園,,,,,,,,,,
270008,,大阪府,,岸和田いずみ幼稚園,キシワダイズミヨウチエン,,大阪府岸和田市土生町9-16-3,,34.447235,135.388184,,,072-427-1952,,,,和泉学園,,,,,,,,,,
270008,,大阪府,,二色幼稚園,ニシキヨウチエン,,大阪府貝塚市脇浜4-3-5,,34.437351,135.346878,,,072-433-3345,,,,楠学院,,,,,,,,,,
270008,,大阪府,,安松幼稚園,ヤスマツヨウチエン,,大阪府泉佐野市南中安松1126,,34.393303,135.309464,,,072-466-1828,,,,真曜学園,,,,,,,,,,
270008,,大阪府,,砂川第二幼稚園,スナガワダイニヨウチエン,,大阪府泉南市新家4527,,34.37973,135.29953,,,072-484-1122,,,,いづみ学園,,,,,,,,,,
270008,,大阪府,,熊取みどり幼稚園,クマトリミドリヨウチエン,,大阪府泉南郡熊取町野田1-7-5,,34.401047,135.359177,,,072-452-0447,,,,池浦学園,,,,,,,,,,
270008,,大阪府,,桃の木台幼稚園,モモノキダイヨウチエン,,大阪府阪南市桃の木台5-21-26,,34.326271,135.218582,,,072-476-1432,,,,いづみ学園,,,,,,,,,,
270008,,大阪府,,さつき台幼稚園,サツキダイヨウチエン,,大阪府阪南市さつき台2-9,,34.337234,135.25032,,,072-471-3344,,,,いづみ学園,,,,,,,,,,
270008,,大阪府,,愛輝幼稚園,アイキヨウチエン,,大阪府大阪市福島区福島7-19-16,,34.700066,135.485229,,,06-6451-0320,,,,大阪福島キリスト教学園,,,,,,,,,,
270008,,大阪府,,梅香幼稚園,バイカヨウチエン,,大阪府大阪市此花区梅香3-3-6,,34.680996,135.455627,,,06-6461-1339,,,,山上　啓治,,,,,,,,,,
270008,,大阪府,,福音幼稚園,フクインヨウチエン,,大阪府大阪市西区九条南2-13-8,,34.672192,135.473602,,,06-6584-2469,,,,大阪九条キリスト教学園,,,,,,,,,,
270008,,大阪府,,南恩加島幼稚園,ミナミオカジマヨウチエン,,大阪府大阪市大正区平尾5-7-7,,34.638828,135.470856,,,06-6551-2408,,,,大阪武田学園,,,,,,,,,,
270008,,大阪府,,真生幼稚園,シンセイヨウチエン,,大阪府大阪市天王寺区真法院町15-15,,34.656734,135.520782,,,06-6771-0153,,,,日本福音ル－テル教会,,,,,,,,,,
270008,,大阪府,,佃幼稚園,ツクダヨウチエン,,大阪府大阪市西淀川区佃2-8-2,,34.713478,135.446243,,,06-6471-3579,,,,田蓑学園,,,,,,,,,,
270008,,大阪府,,博愛社学園幼稚園,ハクアイシヤガクエンヨウチエン,,大阪府大阪市淀川区十三元今里3-1-72,,34.721638,135.475861,,,06-6302-2095,,,,博愛社学園,,,,,,,,,,
270008,,大阪府,,放出幼稚園,ハナテンヨウチエン,,大阪府大阪市城東区放出西3-5-16,,34.689892,135.556503,,,06-6961-4110,,,,正因寺,,,,,,,,,,
270008,,大阪府,,全愛幼稚園,ゼンアイヨウチエン,,大阪府大阪市城東区鴫野西3-6-2,,34.693981,135.539429,,,06-6961-1627,,,,全愛学園,,,,,,,,,,
270008,,大阪府,,諸口幼稚園,モログチヨウチエン,,大阪府大阪市鶴見区諸口3-3-66,,34.701611,135.577225,,,06-6911-3198,,,,安井学園,,,,,,,,,,
270008,,大阪府,,南大阪幼稚園,ミナミオオサカヨウチエン,,大阪府大阪市阿倍野区阪南町1-30-5,,34.635471,135.515823,,,06-6622-2013,,,,日本基督教団南大阪教会,,,,,,,,,,
270008,,大阪府,,松虫幼稚園,マツムシヨウチエン,,大阪府大阪市阿倍野区王子町2-5-13,,34.632927,135.510056,,,06-6621-9115,,,,前島学園,,,,,,,,,,
270008,,大阪府,,南港幼稚園,ナンコウヨウチエン,,大阪府大阪市住之江区南港中2-5-55,,34.628914,135.429169,,,06-6613-0900,,,,坂越学園,,,,,,,,,,
270008,,大阪府,,アスール幼稚園,アス－ルヨウチエン,,大阪府大阪市住之江区南港中3-7-1,,34.627644,135.426208,,,06-6614-0700,,,,秋都学院,,,,,,,,,,
270008,,大阪府,,第二すみれ幼稚園,ダイニスミレヨウチエン,,大阪府大阪市東住吉区杭全2-11-23,,34.636978,135.536835,,,06-6713-0431,,,,すみれ学園,,,,,,,,,,
270008,,大阪府,,平和幼稚園,ヘイワヨウチエン,,大阪府大阪市東住吉区田辺4-13-9,,34.622894,135.526382,,,06-6621-8838,,,,たつみ東学園,,,,,,,,,,
270008,,大阪府,,田辺幼稚園,タナベヨウチエン,,大阪府大阪市東住吉区山坂1-19-24,,34.626259,135.521622,,,06-6622-1788,,,,河智学園,,,,,,,,,,
270008,,大阪府,,岸の里幼稚園,キシノサトヨウチエン,,大阪府大阪市西成区千本南1-10-26,,34.631588,135.4897,,,06-6661-7396,,,,浜田　久美子,,,,,,,,,,
270008,,大阪府,,扇町同胞幼稚園,オオギマチドウホウヨウチエン,,大阪府大阪市北区神山町9-19,,34.703835,135.505112,,,06-6361-1235,,,,扇町同胞学園,,,,,,,,,,
270008,,大阪府,,豊中幼稚園,トヨナカヨウチエン,,大阪府豊中市中桜塚4-8-4,,34.781467,135.472534,,,06-6852-5610,,,,有本　亮現,,,,,,,,,,
270008,,大阪府,,曽根幼稚園,ソネヨウチエン,,大阪府豊中市南桜塚1-12-31,,34.774902,135.468018,,,06-6852-5220,,,,荒木　祐子,,,,,,,,,,
270008,,大阪府,,東豊中幼稚園,ヒガシトヨナカヨウチエン,,大阪府豊中市東豊中町4-4-1,,34.797768,135.482208,,,06-6858-4152,,,,春緖野学園,,,,,,,,,,
270008,,大阪府,,春日荘聖マリア幼稚園,カスガソウセイマリアヨウチエン,,大阪府豊中市春日町3-8-15,,34.810322,135.470337,,,06-6857-8151,,,,善き牧者聖母学院,,,,,,,,,,
270008,,大阪府,,服部みどり幼稚園,ハツトリミドリヨウチエン,,大阪府豊中市城山町4-9-8,,34.769527,135.480118,,,06-6862-1269,,,,基督心宗学園,,,,,,,,,,
270008,,大阪府,,超光寺幼稚園,チヨウコウジヨウチエン,,大阪府豊中市岡町南1-7-27,,34.776463,135.46431,,,06-6857-5210,,,,超光寺学園,,,,,,,,,,
270008,,大阪府,,池田五月山教会幼稚園,イケダサツキヤマキヨウカイヨウチエン,,大阪府池田市五月ヶ丘2-7-19,,34.826988,135.433701,,,072-751-5130,,,,池田五月山教会学園,,,,,,,,,,
270008,,大阪府,,朝日幼稚園,アサヒヨウチエン,,大阪府吹田市高浜町10-38,,34.760216,135.527435,,,06-6381-5539,,,,岸田　照幸,,,,,,,,,,
270008,,大阪府,,日本基督教団茨木教会附属めぐみ幼稚園,ニホンキリストキョウダンイバラキキョウカイフゾク　メグミヨウチエン,,大阪府茨木市春日3-12-8,,34.820877,135.563034,,,072-622-2739,,,,日本基督教団茨木教会,,,,,,,,,,
270008,,大阪府,,常磐会短期大学付属茨木高美幼稚園,トキワカイタンキダイガクフゾクイバラキタカミヨウチエン,,大阪府茨木市小川町7-3,,34.809956,135.568436,,,072-622-2052,,,,常磐会学園,,,,,,,,,,
270008,,大阪府,,くずはローズ幼稚園,クズハロ－ズヨウチエン,,大阪府枚方市南楠葉1-4-1,,34.860126,135.68248,,,072-856-5058,,,,北山学園,,,,,,,,,,
270008,,大阪府,,花田口聖母幼稚園,ハナタグチセイボヨウチエン,,大阪府堺市堺区北三国ヶ丘町1-1-50,,34.57642,135.487091,,,072-233-3479,,,,カトリックカリタス修道会,,,,,,,,,,
270008,,大阪府,,堺金岡幼稚園,サカイカナオカヨウチエン,,大阪府堺市北区北長尾町2-5-5,,34.576786,135.499893,,,072-252-1948,,,,日本基督教団堺教会,,,,,,,,,,
270008,,大阪府,,浜寺聖書幼稚園,ハマデラセイシヨヨウチエン,,大阪府堺市西区浜寺昭和町1-63,,34.544842,135.448029,,,072-261-2544,,,,福音交友会,,,,,,,,,,
270008,,大阪府,,開花幼稚園,カイカヨウチエン,,大阪府堺市堺区大町西3-1-13,,34.578194,135.469849,,,072-223-4410,,,,堺キリスト学園,,,,,,,,,,
270008,,大阪府,,聖母幼稚園,セイボヨウチエン,,大阪府岸和田市筋海町18-17,,34.464828,135.37532,,,072-437-1687,,,,ザビエル学園,,,,,,,,,,
